case_id,activity,timestamp,marsruts,transporta_veids,gaidisanas_laiks_s,apstajas_pie_luksofora
88,Ierasanas krustojuma,2026-03-15 00:04:12.199,R7,Auto,0.0,Ne
88,Gaidisana pie luksofora,2026-03-15 00:04:13.314,R7,Auto,0.0,Ne
88,Krustojuma skersosana,2026-03-15 00:04:13.314,R7,Auto,0.0,Ne
88,Izbrauksana no krustojuma,2026-03-15 00:04:17.052,R7,Auto,0.0,Ne
89,Ierasanas krustojuma,2026-03-15 00:04:28.463,R7,Auto,0.0,Ne
89,Gaidisana pie luksofora,2026-03-15 00:04:29.657,R7,Auto,0.0,Ne
89,Krustojuma skersosana,2026-03-15 00:04:29.657,R7,Auto,0.0,Ne
89,Izbrauksana no krustojuma,2026-03-15 00:04:33.492,R7,Auto,0.0,Ne
90,Ierasanas krustojuma,2026-03-15 00:04:18.209,R4,Auto,0.0,Ne
90,Gaidisana pie luksofora,2026-03-15 00:04:19.227,R4,Auto,0.0,Ne
90,Krustojuma skersosana,2026-03-15 00:04:19.227,R4,Auto,0.0,Ne
90,Izbrauksana no krustojuma,2026-03-15 00:04:24.377,R4,Auto,0.0,Ne
91,Ierasanas krustojuma,2026-03-15 00:04:20.159,R4,Auto,0.0,Ne
91,Gaidisana pie luksofora,2026-03-15 00:04:21.327,R4,Auto,0.0,Ne
91,Krustojuma skersosana,2026-03-15 00:04:21.327,R4,Auto,0.0,Ne
91,Izbrauksana no krustojuma,2026-03-15 00:04:25.494,R4,Auto,0.0,Ne
92,Ierasanas krustojuma,2026-03-15 00:04:25.742,R4,Auto,0.0,Ne
92,Gaidisana pie luksofora,2026-03-15 00:04:26.766,R4,Auto,0.0,Ne
92,Krustojuma skersosana,2026-03-15 00:04:26.766,R4,Auto,0.0,Ne
92,Izbrauksana no krustojuma,2026-03-15 00:04:30.426,R4,Auto,0.0,Ne
93,Ierasanas krustojuma,2026-03-15 00:04:28.985,R4,Auto,0.0,Ne
93,Gaidisana pie luksofora,2026-03-15 00:04:30.060,R4,Auto,0.0,Ne
93,Krustojuma skersosana,2026-03-15 00:04:30.060,R4,Auto,0.0,Ne
93,Izbrauksana no krustojuma,2026-03-15 00:04:33.731,R4,Auto,0.0,Ne
94,Ierasanas krustojuma,2026-03-15 00:04:41.774,R7,Auto,21.9,Ja
94,Gaidisana pie luksofora,2026-03-15 00:04:43.095,R7,Auto,21.9,Ja
94,Krustojuma skersosana,2026-03-15 00:05:04.999,R7,Auto,21.9,Ja
94,Izbrauksana no krustojuma,2026-03-15 00:05:10.397,R7,Auto,21.9,Ja
95,Ierasanas krustojuma,2026-03-15 00:04:38.081,R4,Auto,25.89,Ja
95,Gaidisana pie luksofora,2026-03-15 00:04:39.110,R4,Auto,25.89,Ja
95,Krustojuma skersosana,2026-03-15 00:05:04.999,R4,Auto,25.89,Ja
95,Izbrauksana no krustojuma,2026-03-15 00:05:08.911,R4,Auto,25.89,Ja
96,Ierasanas krustojuma,2026-03-15 00:06:41.117,R8,Auto,16.98,Ja
96,Gaidisana pie luksofora,2026-03-15 00:06:43.024,R8,Auto,16.98,Ja
96,Krustojuma skersosana,2026-03-15 00:07:00.000,R8,Auto,16.98,Ja
96,Izbrauksana no krustojuma,2026-03-15 00:07:05.518,R8,Auto,16.98,Ja
97,Ierasanas krustojuma,2026-03-15 00:05:40.535,R2,Auto,7.44,Ja
97,Gaidisana pie luksofora,2026-03-15 00:05:42.555,R2,Auto,7.44,Ja
97,Krustojuma skersosana,2026-03-15 00:05:49.999,R2,Auto,7.44,Ja
97,Izbrauksana no krustojuma,2026-03-15 00:05:57.762,R2,Auto,7.44,Ja
98,Ierasanas krustojuma,2026-03-15 00:04:55.659,R4,Auto,8.32,Ja
98,Gaidisana pie luksofora,2026-03-15 00:04:56.680,R4,Auto,8.32,Ja
98,Krustojuma skersosana,2026-03-15 00:05:04.999,R4,Auto,8.32,Ja
98,Izbrauksana no krustojuma,2026-03-15 00:05:09.886,R4,Auto,8.32,Ja
99,Ierasanas krustojuma,2026-03-15 00:04:41.917,R7,Auto,22.04,Ja
99,Gaidisana pie luksofora,2026-03-15 00:04:42.957,R7,Auto,22.04,Ja
99,Krustojuma skersosana,2026-03-15 00:05:04.999,R7,Auto,22.04,Ja
99,Izbrauksana no krustojuma,2026-03-15 00:05:08.852,R7,Auto,22.04,Ja
100,Ierasanas krustojuma,2026-03-15 00:04:56.550,R7,Auto,7.28,Ja
100,Gaidisana pie luksofora,2026-03-15 00:04:57.722,R7,Auto,7.28,Ja
100,Krustojuma skersosana,2026-03-15 00:05:04.999,R7,Auto,7.28,Ja
100,Izbrauksana no krustojuma,2026-03-15 00:05:12.049,R7,Auto,7.28,Ja
101,Ierasanas krustojuma,2026-03-15 00:05:08.977,R4,Auto,0.0,Ne
101,Gaidisana pie luksofora,2026-03-15 00:05:09.950,R4,Auto,0.0,Ne
101,Krustojuma skersosana,2026-03-15 00:05:09.950,R4,Auto,0.0,Ne
101,Izbrauksana no krustojuma,2026-03-15 00:05:13.937,R4,Auto,0.0,Ne
102,Ierasanas krustojuma,2026-03-15 00:07:04.291,R6,Auto,19.38,Ja
102,Gaidisana pie luksofora,2026-03-15 00:07:05.624,R6,Auto,19.38,Ja
102,Krustojuma skersosana,2026-03-15 00:07:25.000,R6,Auto,19.38,Ja
102,Izbrauksana no krustojuma,2026-03-15 00:07:28.771,R6,Auto,19.38,Ja
103,Ierasanas krustojuma,2026-03-15 00:05:09.783,R4,Auto,0.0,Ne
103,Gaidisana pie luksofora,2026-03-15 00:05:10.824,R4,Auto,0.0,Ne
103,Krustojuma skersosana,2026-03-15 00:05:10.824,R4,Auto,0.0,Ne
103,Izbrauksana no krustojuma,2026-03-15 00:05:15.791,R4,Auto,0.0,Ne
104,Ierasanas krustojuma,2026-03-15 00:05:13.823,R4,Auto,0.0,Ne
104,Gaidisana pie luksofora,2026-03-15 00:05:15.014,R4,Auto,0.0,Ne
104,Krustojuma skersosana,2026-03-15 00:05:15.014,R4,Auto,0.0,Ne
104,Izbrauksana no krustojuma,2026-03-15 00:05:18.672,R4,Auto,0.0,Ne
105,Ierasanas krustojuma,2026-03-15 00:05:47.433,R4,Auto,26.4,Ja
105,Gaidisana pie luksofora,2026-03-15 00:05:48.603,R4,Auto,26.4,Ja
105,Krustojuma skersosana,2026-03-15 00:06:15.000,R4,Auto,26.4,Ja
105,Izbrauksana no krustojuma,2026-03-15 00:06:18.934,R4,Auto,26.4,Ja
106,Ierasanas krustojuma,2026-03-15 00:05:55.686,R1,Auto,0.0,Ne
106,Gaidisana pie luksofora,2026-03-15 00:05:57.495,R1,Auto,0.0,Ne
106,Krustojuma skersosana,2026-03-15 00:05:57.495,R1,Auto,0.0,Ne
106,Izbrauksana no krustojuma,2026-03-15 00:06:03.171,R1,Auto,0.0,Ne
107,Ierasanas krustojuma,2026-03-15 00:05:45.752,R5,Auto,27.9,Ja
107,Gaidisana pie luksofora,2026-03-15 00:05:47.099,R5,Auto,27.9,Ja
107,Krustojuma skersosana,2026-03-15 00:06:15.000,R5,Auto,27.9,Ja
107,Izbrauksana no krustojuma,2026-03-15 00:06:26.673,R5,Auto,27.9,Ja
108,Ierasanas krustojuma,2026-03-15 00:06:55.795,R2,Auto,2.19,Ja
108,Gaidisana pie luksofora,2026-03-15 00:06:57.806,R2,Auto,2.19,Ja
108,Krustojuma skersosana,2026-03-15 00:07:00.000,R2,Auto,2.19,Ja
108,Izbrauksana no krustojuma,2026-03-15 00:07:08.648,R2,Auto,2.19,Ja
109,Ierasanas krustojuma,2026-03-15 00:06:30.257,R5,Auto,0.0,Ne
109,Gaidisana pie luksofora,2026-03-15 00:06:31.610,R5,Auto,0.0,Ne
109,Krustojuma skersosana,2026-03-15 00:06:31.610,R5,Auto,0.0,Ne
109,Izbrauksana no krustojuma,2026-03-15 00:06:43.744,R5,Auto,0.0,Ne
110,Ierasanas krustojuma,2026-03-15 00:05:50.235,R3,Auto,23.81,Ja
110,Gaidisana pie luksofora,2026-03-15 00:05:51.194,R3,Auto,23.81,Ja
110,Krustojuma skersosana,2026-03-15 00:06:15.000,R3,Auto,23.81,Ja
110,Izbrauksana no krustojuma,2026-03-15 00:06:23.683,R3,Auto,23.81,Ja
111,Ierasanas krustojuma,2026-03-15 00:05:48.073,R4,Auto,25.87,Ja
111,Gaidisana pie luksofora,2026-03-15 00:05:49.134,R4,Auto,25.87,Ja
111,Krustojuma skersosana,2026-03-15 00:06:15.000,R4,Auto,25.87,Ja
111,Izbrauksana no krustojuma,2026-03-15 00:06:21.393,R4,Auto,25.87,Ja
112,Ierasanas krustojuma,2026-03-15 00:05:48.776,R4,Auto,25.0,Ja
112,Gaidisana pie luksofora,2026-03-15 00:05:49.995,R4,Auto,25.0,Ja
112,Krustojuma skersosana,2026-03-15 00:06:15.000,R4,Auto,25.0,Ja
112,Izbrauksana no krustojuma,2026-03-15 00:06:22.078,R4,Auto,25.0,Ja
113,Ierasanas krustojuma,2026-03-15 00:05:49.985,R4,Auto,23.97,Ja
113,Gaidisana pie luksofora,2026-03-15 00:05:51.028,R4,Auto,23.97,Ja
113,Krustojuma skersosana,2026-03-15 00:06:15.000,R4,Auto,23.97,Ja
113,Izbrauksana no krustojuma,2026-03-15 00:06:23.772,R4,Auto,23.97,Ja
114,Ierasanas krustojuma,2026-03-15 00:05:54.897,R4,Auto,19.0,Ja
114,Gaidisana pie luksofora,2026-03-15 00:05:56.002,R4,Auto,19.0,Ja
114,Krustojuma skersosana,2026-03-15 00:06:15.000,R4,Auto,19.0,Ja
114,Izbrauksana no krustojuma,2026-03-15 00:06:25.340,R4,Auto,19.0,Ja
115,Ierasanas krustojuma,2026-03-15 00:06:16.500,R3,Auto,0.0,Ne
115,Gaidisana pie luksofora,2026-03-15 00:06:17.455,R3,Auto,0.0,Ne
115,Krustojuma skersosana,2026-03-15 00:06:17.455,R3,Auto,0.0,Ne
115,Izbrauksana no krustojuma,2026-03-15 00:06:24.416,R3,Auto,0.0,Ne
116,Ierasanas krustojuma,2026-03-15 00:06:02.735,R4,Auto,11.28,Ja
116,Gaidisana pie luksofora,2026-03-15 00:06:03.719,R4,Auto,11.28,Ja
116,Krustojuma skersosana,2026-03-15 00:06:15.000,R4,Auto,11.28,Ja
116,Izbrauksana no krustojuma,2026-03-15 00:06:26.798,R4,Auto,11.28,Ja
117,Ierasanas krustojuma,2026-03-15 00:06:20.546,R1,Auto,37.5,Ja
117,Gaidisana pie luksofora,2026-03-15 00:06:22.497,R1,Auto,37.5,Ja
117,Krustojuma skersosana,2026-03-15 00:07:00.000,R1,Auto,37.5,Ja
117,Izbrauksana no krustojuma,2026-03-15 00:07:05.846,R1,Auto,37.5,Ja
118,Ierasanas krustojuma,2026-03-15 00:19:00.000,R7,Autobuss,6.82,Ja
118,Gaidisana pie luksofora,2026-03-15 00:19:01.141,R7,Autobuss,6.82,Ja
118,Krustojuma skersosana,2026-03-15 00:19:07.965,R7,Autobuss,6.82,Ja
118,Izbrauksana no krustojuma,2026-03-15 00:19:14.495,R7,Autobuss,6.82,Ja
119,Ierasanas krustojuma,2026-03-15 00:06:03.282,R4,Auto,10.74,Ja
119,Gaidisana pie luksofora,2026-03-15 00:06:04.259,R4,Auto,10.74,Ja
119,Krustojuma skersosana,2026-03-15 00:06:15.000,R4,Auto,10.74,Ja
119,Izbrauksana no krustojuma,2026-03-15 00:06:28.157,R4,Auto,10.74,Ja
120,Ierasanas krustojuma,2026-03-15 00:06:12.752,R4,Auto,1.23,Ja
120,Gaidisana pie luksofora,2026-03-15 00:06:13.773,R4,Auto,1.23,Ja
120,Krustojuma skersosana,2026-03-15 00:06:15.000,R4,Auto,1.23,Ja
120,Izbrauksana no krustojuma,2026-03-15 00:06:30.017,R4,Auto,1.23,Ja
121,Ierasanas krustojuma,2026-03-15 00:06:15.931,R4,Auto,0.0,Ne
121,Gaidisana pie luksofora,2026-03-15 00:06:17.066,R4,Auto,0.0,Ne
121,Krustojuma skersosana,2026-03-15 00:06:17.066,R4,Auto,0.0,Ne
121,Izbrauksana no krustojuma,2026-03-15 00:06:31.236,R4,Auto,0.0,Ne
122,Ierasanas krustojuma,2026-03-15 00:06:18.971,R4,Auto,0.0,Ne
122,Gaidisana pie luksofora,2026-03-15 00:06:20.005,R4,Auto,0.0,Ne
122,Krustojuma skersosana,2026-03-15 00:06:20.005,R4,Auto,0.0,Ne
122,Izbrauksana no krustojuma,2026-03-15 00:06:32.448,R4,Auto,0.0,Ne
123,Ierasanas krustojuma,2026-03-15 00:08:29.735,R3,Auto,4.12,Ja
123,Gaidisana pie luksofora,2026-03-15 00:08:30.880,R3,Auto,4.12,Ja
123,Krustojuma skersosana,2026-03-15 00:08:34.999,R3,Auto,4.12,Ja
123,Izbrauksana no krustojuma,2026-03-15 00:08:43.394,R3,Auto,4.12,Ja
124,Ierasanas krustojuma,2026-03-15 00:06:23.367,R4,Auto,0.0,Ne
124,Gaidisana pie luksofora,2026-03-15 00:06:24.446,R4,Auto,0.0,Ne
124,Krustojuma skersosana,2026-03-15 00:06:24.446,R4,Auto,0.0,Ne
124,Izbrauksana no krustojuma,2026-03-15 00:06:34.502,R4,Auto,0.0,Ne
125,Ierasanas krustojuma,2026-03-15 00:06:50.016,R1,Auto,9.56,Ja
125,Gaidisana pie luksofora,2026-03-15 00:06:51.776,R1,Auto,9.56,Ja
125,Krustojuma skersosana,2026-03-15 00:07:01.336,R1,Auto,9.56,Ja
125,Izbrauksana no krustojuma,2026-03-15 00:07:07.367,R1,Auto,9.56,Ja
126,Ierasanas krustojuma,2026-03-15 00:06:29.390,R4,Auto,0.0,Ne
126,Gaidisana pie luksofora,2026-03-15 00:06:30.353,R4,Auto,0.0,Ne
126,Krustojuma skersosana,2026-03-15 00:06:30.353,R4,Auto,0.0,Ne
126,Izbrauksana no krustojuma,2026-03-15 00:06:35.764,R4,Auto,0.0,Ne
127,Ierasanas krustojuma,2026-03-15 00:06:34.271,R4,Auto,0.0,Ne
127,Gaidisana pie luksofora,2026-03-15 00:06:35.228,R4,Auto,0.0,Ne
127,Krustojuma skersosana,2026-03-15 00:06:35.228,R4,Auto,0.0,Ne
127,Izbrauksana no krustojuma,2026-03-15 00:06:39.275,R4,Auto,0.0,Ne
128,Ierasanas krustojuma,2026-03-15 00:09:12.885,R5,Auto,0.0,Ne
128,Gaidisana pie luksofora,2026-03-15 00:09:14.259,R5,Auto,0.0,Ne
128,Krustojuma skersosana,2026-03-15 00:09:14.259,R5,Auto,0.0,Ne
128,Izbrauksana no krustojuma,2026-03-15 00:09:26.824,R5,Auto,0.0,Ne
129,Ierasanas krustojuma,2026-03-15 00:06:36.407,R4,Auto,0.0,Ne
129,Gaidisana pie luksofora,2026-03-15 00:06:37.402,R4,Auto,0.0,Ne
129,Krustojuma skersosana,2026-03-15 00:06:37.402,R4,Auto,0.0,Ne
129,Izbrauksana no krustojuma,2026-03-15 00:06:41.433,R4,Auto,0.0,Ne
130,Ierasanas krustojuma,2026-03-15 00:06:39.402,R4,Auto,0.0,Ne
130,Gaidisana pie luksofora,2026-03-15 00:06:40.505,R4,Auto,0.0,Ne
130,Krustojuma skersosana,2026-03-15 00:06:40.505,R4,Auto,0.0,Ne
130,Izbrauksana no krustojuma,2026-03-15 00:06:44.094,R4,Auto,0.0,Ne
131,Ierasanas krustojuma,2026-03-15 00:06:58.431,R4,Auto,25.47,Ja
131,Gaidisana pie luksofora,2026-03-15 00:06:59.530,R4,Auto,25.47,Ja
131,Krustojuma skersosana,2026-03-15 00:07:25.000,R4,Auto,25.47,Ja
131,Izbrauksana no krustojuma,2026-03-15 00:07:28.715,R4,Auto,25.47,Ja
132,Ierasanas krustojuma,2026-03-15 00:08:56.991,R8,Auto,20.97,Ja
132,Gaidisana pie luksofora,2026-03-15 00:08:59.033,R8,Auto,20.97,Ja
132,Krustojuma skersosana,2026-03-15 00:09:19.999,R8,Auto,20.97,Ja
132,Izbrauksana no krustojuma,2026-03-15 00:09:25.498,R8,Auto,20.97,Ja
133,Ierasanas krustojuma,2026-03-15 00:09:00.089,R1,Auto,18.22,Ja
133,Gaidisana pie luksofora,2026-03-15 00:09:01.779,R1,Auto,18.22,Ja
133,Krustojuma skersosana,2026-03-15 00:09:19.999,R1,Auto,18.22,Ja
133,Izbrauksana no krustojuma,2026-03-15 00:09:25.310,R1,Auto,18.22,Ja
134,Ierasanas krustojuma,2026-03-15 00:09:05.373,R2,Auto,12.62,Ja
134,Gaidisana pie luksofora,2026-03-15 00:09:07.384,R2,Auto,12.62,Ja
134,Krustojuma skersosana,2026-03-15 00:09:19.999,R2,Auto,12.62,Ja
134,Izbrauksana no krustojuma,2026-03-15 00:09:29.054,R2,Auto,12.62,Ja
135,Ierasanas krustojuma,2026-03-15 00:07:00.863,R4,Auto,22.89,Ja
135,Gaidisana pie luksofora,2026-03-15 00:07:02.108,R4,Auto,22.89,Ja
135,Krustojuma skersosana,2026-03-15 00:07:25.000,R4,Auto,22.89,Ja
135,Izbrauksana no krustojuma,2026-03-15 00:07:29.936,R4,Auto,22.89,Ja
136,Ierasanas krustojuma,2026-03-15 00:07:07.491,R4,Auto,16.31,Ja
136,Gaidisana pie luksofora,2026-03-15 00:07:08.688,R4,Auto,16.31,Ja
136,Krustojuma skersosana,2026-03-15 00:07:25.000,R4,Auto,16.31,Ja
136,Izbrauksana no krustojuma,2026-03-15 00:07:31.588,R4,Auto,16.31,Ja
137,Ierasanas krustojuma,2026-03-15 00:08:02.729,R7,Auto,0.0,Ne
137,Gaidisana pie luksofora,2026-03-15 00:08:03.765,R7,Auto,0.0,Ne
137,Krustojuma skersosana,2026-03-15 00:08:03.765,R7,Auto,0.0,Ne
137,Izbrauksana no krustojuma,2026-03-15 00:08:07.893,R7,Auto,0.0,Ne
138,Ierasanas krustojuma,2026-03-15 00:07:19.686,R4,Auto,4.14,Ja
138,Gaidisana pie luksofora,2026-03-15 00:07:20.864,R4,Auto,4.14,Ja
138,Krustojuma skersosana,2026-03-15 00:07:25.000,R4,Auto,4.14,Ja
138,Izbrauksana no krustojuma,2026-03-15 00:07:32.801,R4,Auto,4.14,Ja
139,Ierasanas krustojuma,2026-03-15 00:07:30.456,R4,Auto,0.0,Ne
139,Gaidisana pie luksofora,2026-03-15 00:07:31.549,R4,Auto,0.0,Ne
139,Krustojuma skersosana,2026-03-15 00:07:31.549,R4,Auto,0.0,Ne
139,Izbrauksana no krustojuma,2026-03-15 00:07:35.567,R4,Auto,0.0,Ne
140,Ierasanas krustojuma,2026-03-15 00:07:38.879,R4,Auto,0.0,Ne
140,Gaidisana pie luksofora,2026-03-15 00:07:39.836,R4,Auto,0.0,Ne
140,Krustojuma skersosana,2026-03-15 00:07:39.836,R4,Auto,0.0,Ne
140,Izbrauksana no krustojuma,2026-03-15 00:07:44.137,R4,Auto,0.0,Ne
141,Ierasanas krustojuma,2026-03-15 00:07:41.220,R4,Auto,0.0,Ne
141,Gaidisana pie luksofora,2026-03-15 00:07:42.267,R4,Auto,0.0,Ne
141,Krustojuma skersosana,2026-03-15 00:07:42.267,R4,Auto,0.0,Ne
141,Izbrauksana no krustojuma,2026-03-15 00:07:46.276,R4,Auto,0.0,Ne
142,Ierasanas krustojuma,2026-03-15 00:08:08.864,R4,Auto,24.93,Ja
142,Gaidisana pie luksofora,2026-03-15 00:08:10.073,R4,Auto,24.93,Ja
142,Krustojuma skersosana,2026-03-15 00:08:34.999,R4,Auto,24.93,Ja
142,Izbrauksana no krustojuma,2026-03-15 00:08:38.955,R4,Auto,24.93,Ja
143,Ierasanas krustojuma,2026-03-15 00:08:58.655,R7,Auto,0.0,Ne
143,Gaidisana pie luksofora,2026-03-15 00:08:59.723,R7,Auto,0.0,Ne
143,Krustojuma skersosana,2026-03-15 00:08:59.723,R7,Auto,0.0,Ne
143,Izbrauksana no krustojuma,2026-03-15 00:09:04.414,R7,Auto,0.0,Ne
144,Ierasanas krustojuma,2026-03-15 00:08:11.383,R4,Auto,22.4,Ja
144,Gaidisana pie luksofora,2026-03-15 00:08:12.596,R4,Auto,22.4,Ja
144,Krustojuma skersosana,2026-03-15 00:08:34.999,R4,Auto,22.4,Ja
144,Izbrauksana no krustojuma,2026-03-15 00:08:40.166,R4,Auto,22.4,Ja
145,Ierasanas krustojuma,2026-03-15 00:08:14.648,R4,Auto,19.37,Ja
145,Gaidisana pie luksofora,2026-03-15 00:08:15.632,R4,Auto,19.37,Ja
145,Krustojuma skersosana,2026-03-15 00:08:34.999,R4,Auto,19.37,Ja
145,Izbrauksana no krustojuma,2026-03-15 00:08:41.386,R4,Auto,19.37,Ja
146,Ierasanas krustojuma,2026-03-15 00:08:27.831,R4,Auto,5.92,Ja
146,Gaidisana pie luksofora,2026-03-15 00:08:29.076,R4,Auto,5.92,Ja
146,Krustojuma skersosana,2026-03-15 00:08:34.999,R4,Auto,5.92,Ja
146,Izbrauksana no krustojuma,2026-03-15 00:08:42.963,R4,Auto,5.92,Ja
147,Ierasanas krustojuma,2026-03-15 00:08:38.736,R4,Auto,0.0,Ne
147,Gaidisana pie luksofora,2026-03-15 00:08:39.820,R4,Auto,0.0,Ne
147,Krustojuma skersosana,2026-03-15 00:08:39.820,R4,Auto,0.0,Ne
147,Izbrauksana no krustojuma,2026-03-15 00:08:45.028,R4,Auto,0.0,Ne
148,Ierasanas krustojuma,2026-03-15 00:08:37.305,R3,Auto,0.0,Ne
148,Gaidisana pie luksofora,2026-03-15 00:08:38.479,R3,Auto,0.0,Ne
148,Krustojuma skersosana,2026-03-15 00:08:38.479,R3,Auto,0.0,Ne
148,Izbrauksana no krustojuma,2026-03-15 00:08:46.987,R3,Auto,0.0,Ne
149,Ierasanas krustojuma,2026-03-15 00:09:20.397,R3,Auto,23.59,Ja
149,Gaidisana pie luksofora,2026-03-15 00:09:21.407,R3,Auto,23.59,Ja
149,Krustojuma skersosana,2026-03-15 00:09:45.000,R3,Auto,23.59,Ja
149,Izbrauksana no krustojuma,2026-03-15 00:09:52.979,R3,Auto,23.59,Ja
150,Ierasanas krustojuma,2026-03-15 00:08:42.057,R4,Auto,0.0,Ne
150,Gaidisana pie luksofora,2026-03-15 00:08:43.136,R4,Auto,0.0,Ne
150,Krustojuma skersosana,2026-03-15 00:08:43.136,R4,Auto,0.0,Ne
150,Izbrauksana no krustojuma,2026-03-15 00:08:47.284,R4,Auto,0.0,Ne
151,Ierasanas krustojuma,2026-03-15 00:08:45.196,R4,Auto,0.0,Ne
151,Gaidisana pie luksofora,2026-03-15 00:08:46.178,R4,Auto,0.0,Ne
151,Krustojuma skersosana,2026-03-15 00:08:46.178,R4,Auto,0.0,Ne
151,Izbrauksana no krustojuma,2026-03-15 00:08:49.772,R4,Auto,0.0,Ne
152,Ierasanas krustojuma,2026-03-15 00:09:10.932,R4,Auto,0.0,Ne
152,Gaidisana pie luksofora,2026-03-15 00:09:12.016,R4,Auto,0.0,Ne
152,Krustojuma skersosana,2026-03-15 00:09:12.016,R4,Auto,0.0,Ne
152,Izbrauksana no krustojuma,2026-03-15 00:09:15.828,R4,Auto,0.0,Ne
153,Ierasanas krustojuma,2026-03-15 00:09:23.631,R8,Auto,0.0,Ne
153,Gaidisana pie luksofora,2026-03-15 00:09:25.786,R8,Auto,0.0,Ne
153,Krustojuma skersosana,2026-03-15 00:09:25.786,R8,Auto,0.0,Ne
153,Izbrauksana no krustojuma,2026-03-15 00:09:31.093,R8,Auto,0.0,Ne
154,Ierasanas krustojuma,2026-03-15 00:09:12.894,R7,Auto,0.0,Ne
154,Gaidisana pie luksofora,2026-03-15 00:09:13.928,R7,Auto,0.0,Ne
154,Krustojuma skersosana,2026-03-15 00:09:13.928,R7,Auto,0.0,Ne
154,Izbrauksana no krustojuma,2026-03-15 00:09:17.495,R7,Auto,0.0,Ne
155,Ierasanas krustojuma,2026-03-15 00:10:21.170,R1,Auto,7.13,Ja
155,Gaidisana pie luksofora,2026-03-15 00:10:22.869,R1,Auto,7.13,Ja
155,Krustojuma skersosana,2026-03-15 00:10:30.000,R1,Auto,7.13,Ja
155,Izbrauksana no krustojuma,2026-03-15 00:10:36.225,R1,Auto,7.13,Ja
156,Ierasanas krustojuma,2026-03-15 00:13:00.970,R2,Auto,0.0,Ne
156,Gaidisana pie luksofora,2026-03-15 00:13:02.883,R2,Auto,0.0,Ne
156,Krustojuma skersosana,2026-03-15 00:13:02.883,R2,Auto,0.0,Ne
156,Izbrauksana no krustojuma,2026-03-15 00:13:10.866,R2,Auto,0.0,Ne
157,Ierasanas krustojuma,2026-03-15 00:09:15.935,R4,Auto,27.95,Ja
157,Gaidisana pie luksofora,2026-03-15 00:09:17.045,R4,Auto,27.95,Ja
157,Krustojuma skersosana,2026-03-15 00:09:45.000,R4,Auto,27.95,Ja
157,Izbrauksana no krustojuma,2026-03-15 00:09:48.764,R4,Auto,27.95,Ja
158,Ierasanas krustojuma,2026-03-15 00:11:11.742,R5,Auto,0.0,Ne
158,Gaidisana pie luksofora,2026-03-15 00:11:13.093,R5,Auto,0.0,Ne
158,Krustojuma skersosana,2026-03-15 00:11:13.093,R5,Auto,0.0,Ne
158,Izbrauksana no krustojuma,2026-03-15 00:11:24.828,R5,Auto,0.0,Ne
159,Ierasanas krustojuma,2026-03-15 00:09:13.646,R7,Auto,0.0,Ne
159,Gaidisana pie luksofora,2026-03-15 00:09:14.658,R7,Auto,0.0,Ne
159,Krustojuma skersosana,2026-03-15 00:09:14.658,R7,Auto,0.0,Ne
159,Izbrauksana no krustojuma,2026-03-15 00:09:18.989,R7,Auto,0.0,Ne
160,Ierasanas krustojuma,2026-03-15 00:09:13.722,R7,Auto,0.0,Ne
160,Gaidisana pie luksofora,2026-03-15 00:09:14.767,R7,Auto,0.0,Ne
160,Krustojuma skersosana,2026-03-15 00:09:14.767,R7,Auto,0.0,Ne
160,Izbrauksana no krustojuma,2026-03-15 00:09:20.360,R7,Auto,0.0,Ne
161,Ierasanas krustojuma,2026-03-15 00:09:26.293,R7,Auto,17.66,Ja
161,Gaidisana pie luksofora,2026-03-15 00:09:27.341,R7,Auto,17.66,Ja
161,Krustojuma skersosana,2026-03-15 00:09:45.000,R7,Auto,17.66,Ja
161,Izbrauksana no krustojuma,2026-03-15 00:09:48.928,R7,Auto,17.66,Ja
162,Ierasanas krustojuma,2026-03-15 00:09:22.304,R4,Auto,21.52,Ja
162,Gaidisana pie luksofora,2026-03-15 00:09:23.479,R4,Auto,21.52,Ja
162,Krustojuma skersosana,2026-03-15 00:09:45.000,R4,Auto,21.52,Ja
162,Izbrauksana no krustojuma,2026-03-15 00:09:50.708,R4,Auto,21.52,Ja
163,Ierasanas krustojuma,2026-03-15 00:09:40.822,R3,Auto,2.99,Ja
163,Gaidisana pie luksofora,2026-03-15 00:09:42.006,R3,Auto,2.99,Ja
163,Krustojuma skersosana,2026-03-15 00:09:45.000,R3,Auto,2.99,Ja
163,Izbrauksana no krustojuma,2026-03-15 00:09:54.183,R3,Auto,2.99,Ja
164,Ierasanas krustojuma,2026-03-15 00:09:31.193,R4,Auto,12.8,Ja
164,Gaidisana pie luksofora,2026-03-15 00:09:32.202,R4,Auto,12.8,Ja
164,Krustojuma skersosana,2026-03-15 00:09:45.000,R4,Auto,12.8,Ja
164,Izbrauksana no krustojuma,2026-03-15 00:09:51.461,R4,Auto,12.8,Ja
165,Ierasanas krustojuma,2026-03-15 00:11:07.168,R8,Auto,31.11,Ja
165,Gaidisana pie luksofora,2026-03-15 00:11:08.890,R8,Auto,31.11,Ja
165,Krustojuma skersosana,2026-03-15 00:11:40.000,R8,Auto,31.11,Ja
165,Izbrauksana no krustojuma,2026-03-15 00:11:46.117,R8,Auto,31.11,Ja
166,Ierasanas krustojuma,2026-03-15 00:10:00.754,R7,Auto,0.0,Ne
